year,trip_id,boat_type,engine_hp,trip_days,month,port_name,departure_lat,departure_lon,fishing_lat,fishing_lon,distance_km,wind_kph,wave_m,safety,diesel_liters,petrol_liters,kerosene_liters,fuel_cost_LKR,crew_cost_LKR,ice_cost_LKR,gear_loss_cost_LKR,total_cost_LKR,gross_revenue_LKR,tax_amount_LKR,net_revenue_LKR,gross_profit_LKR,net_profit_margin,trip_date,fuel_date_used,diesel_price_LKR,petrol_price_LKR,kerosene_price_LKR,catch_Yellowfin_Tuna_kg,revenue_Yellowfin_Tuna_LKR,catch_Skipjack_kg,revenue_Skipjack_LKR,catch_Marlin_kg,revenue_Marlin_LKR,catch_Seer_kg,revenue_Seer_LKR,catch_Other_kg,revenue_Other_LKR,fuel_cost_share,crew_cost_share,profitability
2022,334,NTRB,0,1,4,Trincomalee,8.55,81.233,8.5604,81.2645,6.3,4.9,0.8,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,21749.0,2175.0,19574.0,14514.0,0.741,2022-04-19,2022-04,289.0,338.0,87.0,2.31,3927.0,3.84,4608.0,0.77,1078.0,3.84,8448.0,4.61,3688.0,0.0,0.7905138339920948,high_profit
2022,335,MTRB,19,1,11,Galle,6.1241,81.1185,6.0522,81.15,17.1,10.1,1.54,safe,0.0,0.0,13.2,4836.0,8000,1500.0,0.0,16117.0,101698.0,10170.0,91528.0,75411.0,0.824,2022-11-22,2022-11,430.0,370.0,365.0,10.78,18326.0,17.97,21564.0,3.59,5026.0,17.97,39534.0,21.56,17248.0,0.3000558416578768,0.49637029223800955,high_profit
2022,336,OFRP,17,2,1,Kalpitiya,8.556,79.8,8.4355,79.7737,22.3,10.3,0.96,safe,0.0,0.0,28.1,2447.0,24000,3000.0,0.0,34652.0,211583.0,21158.0,190425.0,155772.0,0.818,2022-01-02,2022-01,121.0,177.0,87.0,22.43,38131.0,37.38,44856.0,7.48,10472.0,37.38,82236.0,44.86,35888.0,0.07061641463696179,0.6926007156874062,high_profit
2022,337,OFRP,16,1,7,Kankesanthurai,9.6615,80.0104,9.6266,80.1454,45.4,24.4,2.18,safe,0.0,0.0,24.7,2145.0,12000,3000.0,0.0,19748.0,183042.0,18304.0,164738.0,144990.0,0.88,2022-07-24,2022-07,440.0,450.0,87.0,19.4,32980.0,32.34,38808.0,6.47,9058.0,32.34,71148.0,38.81,31048.0,0.10861859428802917,0.6076564715414219,high_profit
2022,338,OFRP,36,2,8,Kalpitiya,8.556,79.8,8.5036,79.9289,22.6,24.6,1.77,safe,0.0,0.0,40.6,3537.0,24000,3000.0,0.0,35742.0,202687.0,20269.0,182418.0,146676.0,0.804,2022-08-11,2022-08,430.0,450.0,87.0,21.49,36533.0,35.81,42972.0,7.16,10024.0,35.81,78782.0,42.97,34376.0,0.09895920765485983,0.6714789323484975,high_profit
2022,339,OFRP,17,1,12,Hambantota,5.9549,80.5549,6.0066,80.6698,43.1,16.6,1.07,safe,0.0,0.0,23.5,8589.0,8000,3000.0,0.0,22191.0,165737.0,16574.0,149163.0,126972.0,0.851,2022-12-05,2022-12,430.0,370.0,365.0,17.57,29869.0,29.28,35136.0,5.86,8204.0,29.28,64416.0,35.14,28112.0,0.38704880356901444,0.36050651164886666,high_profit
2022,340,OFRP,28,1,10,Kalpitiya,8.556,79.8,8.6358,79.5,43.1,23.5,1.3,safe,0.0,0.0,31.7,10788.0,8000,3000.0,0.0,24391.0,216254.0,21625.0,194629.0,170237.0,0.875,2022-10-01,2022-10,430.0,450.0,340.0,22.92,38964.0,38.21,45852.0,7.64,10696.0,38.21,84062.0,45.85,36680.0,0.4422942888770448,0.32798983231519824,high_profit
2022,341,NTRB,0,1,8,Kankesanthurai,9.6615,80.0104,9.6546,80.0041,1.6,27.5,1.15,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,19485.0,1948.0,17536.0,12477.0,0.711,2022-08-15,2022-08,430.0,450.0,87.0,2.07,3519.0,3.44,4128.0,0.69,966.0,3.44,7568.0,4.13,3304.0,0.0,0.7905138339920948,high_profit
2022,342,MTRB,22,2,9,Galle,6.1241,81.1185,5.9201,81.2085,27.4,28.1,1.1,safe,0.0,0.0,29.5,10039.0,16000,1500.0,0.0,31101.0,118336.0,11834.0,106502.0,75402.0,0.708,2022-09-20,2022-09,430.0,450.0,340.0,12.54,21318.0,20.91,25092.0,4.18,5852.0,20.91,46002.0,25.09,20072.0,0.32278704864795343,0.5144529114819459,high_profit
2022,343,NTRB,0,1,7,Beruwala,6.0535,80.2209,6.0395,80.2377,7.6,25.9,1.59,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,19869.0,1987.0,17882.0,12822.0,0.717,2022-07-09,2022-07,460.0,470.0,87.0,2.11,3587.0,3.51,4212.0,0.7,980.0,3.51,7722.0,4.21,3368.0,0.0,0.7905138339920948,high_profit
2022,344,OFRP,27,2,8,Negombo,7.209,79.835,7.3488,79.9165,48.5,17.8,0.81,safe,0.0,0.0,42.6,3702.0,16000,3000.0,0.0,27908.0,247059.0,24706.0,222353.0,194445.0,0.874,2022-08-04,2022-08,430.0,450.0,87.0,26.19,44523.0,43.65,52380.0,8.73,12222.0,43.65,96030.0,52.38,41904.0,0.13265013616167406,0.5733123118818977,high_profit
2022,345,NTRB,0,1,11,Beruwala,6.0535,80.2209,6.0575,80.2253,2.0,17.5,0.6,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,17263.0,1726.0,15537.0,10477.0,0.674,2022-11-10,2022-11,415.0,370.0,340.0,1.83,3111.0,3.05,3660.0,0.61,854.0,3.05,6710.0,3.66,2928.0,0.0,0.7905138339920948,high_profit
2022,346,OFRP,18,2,6,Colombo,6.9271,79.8612,7.1257,79.9659,25.3,29.0,1.53,safe,0.0,0.0,34.5,2998.0,24000,3000.0,0.0,35204.0,160853.0,16085.0,144768.0,109564.0,0.757,2022-06-25,2022-06,400.0,420.0,87.0,17.05,28985.0,28.42,34104.0,5.68,7952.0,28.42,62524.0,34.11,27288.0,0.08516077718441087,0.6817407112828088,high_profit
2022,347,MTRB,12,1,3,Kankesanthurai,9.6615,80.0104,9.6339,80.0829,25.0,11.0,0.38,safe,0.0,0.0,18.2,1582.0,8000,1500.0,0.0,12863.0,114007.0,11401.0,102606.0,89743.0,0.875,2022-03-20,2022-03,176.0,254.0,87.0,12.09,20553.0,20.14,24168.0,4.03,5642.0,20.14,44308.0,24.17,19336.0,0.12298841638808987,0.6219388945036151,high_profit
2022,348,NTRB,0,1,8,Galle,6.1241,81.1185,6.1389,81.1148,1.8,3.0,2.03,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,28482.0,2848.0,25634.0,20574.0,0.803,2022-08-01,2022-08,430.0,450.0,87.0,3.02,5134.0,5.03,6036.0,1.01,1414.0,5.03,11066.0,6.04,4832.0,0.0,0.7905138339920948,high_profit
2022,349,NTRB,0,1,11,Beruwala,6.0535,80.2209,6.0557,80.2308,1.4,17.2,1.11,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,27835.0,2784.0,25052.0,19992.0,0.798,2022-11-21,2022-11,430.0,370.0,365.0,2.95,5015.0,4.92,5904.0,0.98,1372.0,4.92,10824.0,5.9,4720.0,0.0,0.7905138339920948,high_profit
2022,350,OFRP,20,1,7,Hambantota,5.9549,80.5549,6.1379,80.2146,47.4,25.4,1.72,safe,0.0,0.0,32.3,2813.0,12000,3000.0,0.0,20416.0,133119.0,13312.0,119807.0,99391.0,0.83,2022-07-02,2022-07,460.0,470.0,87.0,14.11,23987.0,23.52,28224.0,4.7,6580.0,23.52,51744.0,28.23,22584.0,0.1377840909090909,0.5877742946708464,high_profit
2022,351,OFRP,32,1,3,Kankesanthurai,9.6615,80.0104,9.4376,80.0265,25.1,3.0,0.33,safe,0.0,0.0,21.9,1902.0,8000,3000.0,0.0,15505.0,226291.0,22629.0,203662.0,188157.0,0.924,2022-03-16,2022-03,176.0,254.0,87.0,23.99,40783.0,39.98,47976.0,8.0,11200.0,39.98,87956.0,47.97,38376.0,0.12267010641728475,0.5159625927120284,high_profit
2022,352,IMUL,237,14,5,Hambantota,5.9549,80.5549,7.7689,80.1254,316.8,14.6,1.68,safe,4525.4,0.0,0.0,1307829.0,504000,60000.0,0.0,2046349.0,31346939.0,3134694.0,28212245.0,26165896.0,0.927,2022-05-07,2022-05,289.0,338.0,87.0,11305.45,19219265.0,5138.84,6166608.0,2055.54,2877756.0,1027.77,2261094.0,1027.77,822216.0,0.6391035937662637,0.24629229911417846,high_profit
2022,353,OFRP,31,2,8,Negombo,7.209,79.835,7.029,79.5688,42.7,10.5,0.94,safe,0.0,0.0,38.0,3302.0,24000,3000.0,0.0,35508.0,325674.0,32567.0,293107.0,257599.0,0.879,2022-08-07,2022-08,430.0,450.0,87.0,34.52,58684.0,57.54,69048.0,11.51,16114.0,57.54,126588.0,69.05,55240.0,0.09299312830911344,0.6759040216289287,high_profit
2022,354,OFRP,40,2,5,Kankesanthurai,9.6615,80.0104,9.5418,80.1095,44.0,15.9,2.17,safe,0.0,0.0,38.4,3338.0,24000,3000.0,0.0,35543.0,152254.0,15225.0,137029.0,101485.0,0.741,2022-05-16,2022-05,289.0,338.0,87.0,16.14,27438.0,26.9,32280.0,5.38,7532.0,26.9,59180.0,32.28,25824.0,0.09391441352727682,0.6752384435753875,high_profit
2022,356,NTRB,0,1,11,Galle,6.1241,81.1185,6.0988,81.1275,4.1,11.2,0.93,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,31920.0,3192.0,28728.0,23668.0,0.824,2022-11-18,2022-11,430.0,370.0,365.0,3.38,5746.0,5.64,6768.0,1.13,1582.0,5.64,12408.0,6.77,5416.0,0.0,0.7905138339920948,high_profit
2022,357,NTRB,0,1,2,Negombo,7.209,79.835,7.2174,79.8328,1.3,7.4,1.65,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,14957.0,1496.0,13461.0,8401.0,0.624,2022-02-05,2022-02,121.0,177.0,87.0,1.59,2703.0,2.64,3168.0,0.53,742.0,2.64,5808.0,3.17,2536.0,0.0,0.7905138339920948,high_profit
2022,358,OFRP,30,2,11,Negombo,7.209,79.835,7.1086,79.7427,46.7,10.0,0.78,safe,0.0,0.0,36.9,13459.0,24000,3000.0,0.0,45664.0,337227.0,33723.0,303504.0,257840.0,0.85,2022-11-25,2022-11,430.0,370.0,365.0,35.75,60775.0,59.58,71496.0,11.92,16688.0,59.58,131076.0,71.49,57192.0,0.294739838822705,0.5255781359495445,high_profit
2022,359,NTRB,0,1,1,Kankesanthurai,9.6615,80.0104,9.6402,80.0144,7.2,14.9,1.21,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,28367.0,2837.0,25530.0,20470.0,0.802,2022-01-24,2022-01,121.0,177.0,87.0,3.01,5117.0,5.01,6012.0,1.0,1400.0,5.01,11022.0,6.02,4816.0,0.0,0.7905138339920948,high_profit
2022,360,NTRB,0,1,9,Trincomalee,8.55,81.233,8.565,81.2099,5.5,29.4,2.31,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,26543.0,2654.0,23889.0,18829.0,0.788,2022-09-01,2022-09,430.0,450.0,340.0,2.81,4777.0,4.69,5628.0,0.94,1316.0,4.69,10318.0,5.63,4504.0,0.0,0.7905138339920948,high_profit
2022,361,MTRB,17,1,3,Trincomalee,8.55,81.233,8.4222,81.3288,28.1,3.4,1.07,safe,0.0,0.0,14.6,1270.0,8000,1500.0,0.0,12551.0,110154.0,11015.0,99139.0,86588.0,0.873,2022-03-19,2022-03,176.0,254.0,87.0,11.68,19856.0,19.46,23352.0,3.89,5446.0,19.46,42812.0,23.36,18688.0,0.10118715640188033,0.6373994104055454,high_profit
2022,362,IDAY,108,1,12,Hambantota,5.9549,80.5549,6.2558,80.6997,53.0,7.0,1.02,safe,181.2,0.0,0.0,76112.0,16000,11250.0,0.0,108430.0,777325.0,77732.0,699592.0,591162.0,0.845,2022-12-26,2022-12,420.0,370.0,365.0,157.57,267869.0,183.83,220596.0,52.52,73528.0,78.78,173316.0,52.52,42016.0,0.7019459559162593,0.1475606381997602,high_profit
2022,363,OFRP,36,1,4,Beruwala,6.0535,80.2209,5.9464,80.0711,37.5,9.7,1.37,safe,0.0,0.0,21.9,1908.0,8000,3000.0,0.0,15511.0,282252.0,28225.0,254027.0,238516.0,0.939,2022-04-08,2022-04,176.0,254.0,87.0,29.92,50864.0,49.87,59844.0,9.97,13958.0,49.87,109714.0,59.84,47872.0,0.12300947714525176,0.5157630068983302,high_profit
2022,364,OFRP,25,1,1,Kalpitiya,8.556,79.8,8.6417,79.6341,41.8,8.1,0.59,safe,0.0,0.0,25.7,2239.0,8000,3000.0,0.0,15841.0,162450.0,16245.0,146205.0,130364.0,0.892,2022-01-10,2022-01,121.0,177.0,87.0,17.22,29274.0,28.7,34440.0,5.74,8036.0,28.7,63140.0,34.45,27560.0,0.14134208698945774,0.5050186225617069,high_profit
2022,365,NTRB,0,1,2,Galle,6.1241,81.1185,6.1258,81.1329,3.8,5.1,0.85,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,24447.0,2445.0,22002.0,16942.0,0.77,2022-02-26,2022-02,121.0,177.0,87.0,2.59,4403.0,4.32,5184.0,0.86,1204.0,4.32,9504.0,5.19,4152.0,0.0,0.7905138339920948,high_profit
2022,366,OFRP,18,1,5,Colombo,6.9271,79.8612,7.041,80.0566,44.2,9.0,1.54,safe,0.0,0.0,24.3,2116.0,8000,3000.0,0.0,15719.0,244162.0,24416.0,219746.0,204027.0,0.928,2022-05-09,2022-05,289.0,338.0,87.0,25.88,43996.0,43.14,51768.0,8.63,12082.0,43.14,94908.0,51.76,41408.0,0.1346141612061836,0.5089382276226223,high_profit
2022,367,OFRP,27,2,8,Galle,6.1241,81.1185,6.1295,80.9883,28.6,19.2,1.78,safe,0.0,0.0,38.7,13156.0,24000,3000.0,0.0,45361.0,243338.0,24334.0,219004.0,173643.0,0.793,2022-08-22,2022-08,430.0,450.0,340.0,25.8,43860.0,42.99,51588.0,8.6,12040.0,42.99,94578.0,51.59,41272.0,0.2900288794338749,0.5290888648839311,high_profit
2022,368,IMUL,249,7,6,Hambantota,5.9549,80.5549,5.9,81.1372,151.3,22.1,1.85,safe,2421.1,0.0,0.0,1113689.0,252000,60000.0,0.0,1512949.0,11394754.0,1139475.0,10255279.0,8742330.0,0.852,2022-06-27,2022-06,460.0,470.0,87.0,4109.58,6986286.0,1867.99,2241588.0,747.2,1046080.0,373.6,821920.0,373.6,298880.0,0.736104786083338,0.16656212469818876,high_profit
2022,369,OFRP,36,2,3,Trincomalee,8.55,81.233,8.505,81.0999,25.3,12.6,0.54,safe,0.0,0.0,35.3,3075.0,24000,3000.0,0.0,35281.0,153893.0,15389.0,138504.0,103223.0,0.745,2022-03-16,2022-03,176.0,254.0,87.0,16.31,27727.0,27.19,32628.0,5.44,7616.0,27.19,59818.0,32.63,26104.0,0.08715739349791672,0.6802528273008135,high_profit
2022,370,NTRB,0,1,8,Beruwala,6.0535,80.2209,6.0434,80.1987,2.9,10.0,2.05,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,24963.0,2496.0,22467.0,17407.0,0.775,2022-08-27,2022-08,430.0,450.0,340.0,2.65,4505.0,4.41,5292.0,0.88,1232.0,4.41,9702.0,5.29,4232.0,0.0,0.7905138339920948,high_profit
2022,371,IMUL,200,21,5,Galle,6.1241,81.1185,9.5345,81.9,573.7,20.1,1.59,safe,6894.8,0.0,0.0,2757914.0,1260000,60000.0,0.0,4339695.0,24142669.0,2414267.0,21728402.0,17388707.0,0.8,2022-05-24,2022-05,400.0,420.0,87.0,8707.19,14802223.0,3957.82,4749384.0,1583.13,2216382.0,791.56,1741432.0,791.56,633248.0,0.6355087166263989,0.290342984933273,high_profit
2022,372,IMUL,110,30,12,Beruwala,6.0535,80.2209,9.1331,81.69,632.0,3.6,0.59,safe,4202.7,0.0,0.0,1765117.0,1440000,60000.0,0.0,3639090.0,20243981.0,2024398.0,18219583.0,14580493.0,0.8,2022-12-24,2022-12,420.0,370.0,365.0,7301.11,12411887.0,3318.68,3982416.0,1327.47,1858458.0,663.74,1460228.0,663.74,530992.0,0.4850435136256592,0.3957033214347543,high_profit
2022,373,NTRB,0,1,8,Galle,6.1241,81.1185,6.1197,81.1301,3.1,32.8,1.6,unsafe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,15848.0,1585.0,14263.0,9203.0,0.645,2022-08-27,2022-08,430.0,450.0,340.0,1.68,2856.0,2.8,3360.0,0.56,784.0,2.8,6160.0,3.36,2688.0,0.0,0.7905138339920948,high_profit
2022,374,NTRB,0,1,4,Hambantota,5.9549,80.5549,5.9686,80.5526,1.9,7.8,1.29,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,30914.0,3091.0,27823.0,22763.0,0.818,2022-04-08,2022-04,176.0,254.0,87.0,3.28,5576.0,5.46,6552.0,1.09,1526.0,5.46,12012.0,6.56,5248.0,0.0,0.7905138339920948,high_profit
2022,375,OFRP,15,1,12,Negombo,7.209,79.835,7.0134,79.9748,37.4,12.9,0.5,safe,0.0,0.0,21.6,7895.0,12000,3000.0,0.0,25498.0,244862.0,24486.0,220376.0,194878.0,0.884,2022-12-19,2022-12,420.0,370.0,365.0,25.96,44132.0,43.26,51912.0,8.65,12110.0,43.26,95172.0,51.92,41536.0,0.30963212801004003,0.47062514707035846,high_profit
2022,376,NTRB,0,1,10,Hambantota,5.9549,80.5549,5.995,80.5438,4.9,15.0,0.64,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,14150.0,1415.0,12735.0,7675.0,0.603,2022-10-18,2022-10,415.0,370.0,340.0,1.5,2550.0,2.5,3000.0,0.5,700.0,2.5,5500.0,3.0,2400.0,0.0,0.7905138339920948,high_profit
2022,377,NTRB,0,1,5,Beruwala,6.0535,80.2209,6.0619,80.2179,1.1,18.5,1.68,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,17322.0,1732.0,15590.0,10530.0,0.675,2022-05-25,2022-05,400.0,420.0,87.0,1.84,3128.0,3.06,3672.0,0.61,854.0,3.06,6732.0,3.67,2936.0,0.0,0.7905138339920948,high_profit
2022,378,OFRP,25,2,12,Kalpitiya,8.556,79.8,8.2597,79.6539,49.6,9.9,0.68,safe,0.0,0.0,46.6,17013.0,16000,3000.0,0.0,41218.0,141276.0,14128.0,127148.0,85930.0,0.676,2022-12-18,2022-12,420.0,370.0,365.0,14.98,25466.0,24.96,29952.0,4.99,6986.0,24.96,54912.0,29.95,23960.0,0.41275656266679606,0.38817992139356594,high_profit
2022,379,OFRP,28,2,11,Kalpitiya,8.556,79.8,8.8197,79.8249,35.2,6.7,0.97,safe,0.0,0.0,30.4,11106.0,16000,3000.0,0.0,35311.0,225652.0,22565.0,203087.0,167775.0,0.826,2022-11-23,2022-11,430.0,370.0,365.0,23.92,40664.0,39.87,47844.0,7.97,11158.0,39.87,87714.0,47.84,38272.0,0.3145195548129478,0.45311659256322395,high_profit
2022,380,OFRP,29,2,7,Trincomalee,8.55,81.233,8.2146,81.2967,44.4,22.2,1.89,safe,0.0,0.0,43.1,3748.0,16000,3000.0,0.0,27953.0,330443.0,33044.0,297399.0,269446.0,0.906,2022-07-25,2022-07,440.0,450.0,87.0,35.03,59551.0,58.38,70056.0,11.68,16352.0,58.38,128436.0,70.06,56048.0,0.13408220942295998,0.5723893678674918,high_profit
2022,381,MTRB,23,1,4,Beruwala,6.0535,80.2209,6.1465,80.1285,16.4,16.8,0.95,safe,0.0,0.0,12.7,1105.0,8000,1500.0,0.0,12386.0,69943.0,6994.0,62949.0,50563.0,0.803,2022-04-25,2022-04,289.0,338.0,87.0,7.41,12597.0,12.36,14832.0,2.47,3458.0,12.36,27192.0,14.83,11864.0,0.08921362829000484,0.6458905215565962,high_profit
2022,382,IMUL,264,7,2,Trincomalee,8.55,81.233,9.8,81.9,224.4,3.1,0.67,safe,3085.0,0.0,0.0,373289.0,336000,60000.0,0.0,856549.0,8441226.0,844123.0,7597103.0,6740554.0,0.887,2022-02-13,2022-02,121.0,177.0,87.0,3044.38,5175446.0,1383.81,1660572.0,553.52,774928.0,276.76,608872.0,276.76,221408.0,0.43580577410048926,0.39227177896419235,high_profit
2022,383,OFRP,38,2,8,Beruwala,6.0535,80.2209,6.1896,80.1297,31.3,20.8,1.59,safe,0.0,0.0,37.9,3301.0,24000,3000.0,0.0,35506.0,203819.0,20382.0,183437.0,147931.0,0.806,2022-08-01,2022-08,430.0,450.0,87.0,21.61,36737.0,36.01,43212.0,7.2,10080.0,36.01,79222.0,43.21,34568.0,0.09297020221934321,0.6759420942939222,high_profit
2022,384,OFRP,30,1,3,Colombo,6.9271,79.8612,6.788,79.8976,16.7,14.1,1.38,safe,0.0,0.0,20.9,1816.0,12000,3000.0,0.0,19419.0,239883.0,23988.0,215895.0,196476.0,0.91,2022-03-22,2022-03,176.0,254.0,87.0,25.43,43231.0,42.38,50856.0,8.48,11872.0,42.38,93236.0,50.86,40688.0,0.09351665894227303,0.6179514908079716,high_profit
2022,385,NTRB,0,1,6,Kalpitiya,8.556,79.8,8.575,79.8173,5.3,7.8,1.36,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,28059.0,2806.0,25253.0,20193.0,0.8,2022-06-23,2022-06,400.0,420.0,87.0,2.97,5049.0,4.96,5952.0,0.99,1386.0,4.96,10912.0,5.95,4760.0,0.0,0.7905138339920948,high_profit
2022,386,IMUL,323,7,2,Colombo,6.9271,79.8612,7.4559,80.0301,142.8,23.9,0.33,safe,4282.5,0.0,0.0,518186.0,336000,60000.0,0.0,1001447.0,7647083.0,764708.0,6882375.0,5880928.0,0.854,2022-02-18,2022-02,121.0,177.0,87.0,2757.97,4688549.0,1253.62,1504344.0,501.45,702030.0,250.72,551584.0,250.72,200576.0,0.5174372682728092,0.3355145105033017,high_profit
2022,387,MTRB,16,2,9,Hambantota,5.9549,80.5549,6.1071,80.6082,19.7,8.1,0.76,safe,0.0,0.0,26.7,9068.0,16000,1500.0,0.0,30129.0,131654.0,13165.0,118489.0,88359.0,0.746,2022-09-04,2022-09,430.0,450.0,340.0,13.96,23732.0,23.26,27912.0,4.65,6510.0,23.26,51172.0,27.91,22328.0,0.3009724849812473,0.5310498191111553,high_profit
2022,388,IDAY,64,2,1,Negombo,7.209,79.835,6.8471,80.0541,66.5,10.0,1.15,safe,169.9,0.0,0.0,20554.0,48000,11250.0,0.0,89941.0,1339827.0,133983.0,1205844.0,1115903.0,0.925,2022-01-08,2022-01,121.0,177.0,87.0,271.59,461703.0,316.85,380220.0,90.53,126742.0,135.79,298738.0,90.53,72424.0,0.2285275903092027,0.5336831923149621,high_profit
2022,389,NTRB,0,1,9,Hambantota,5.9549,80.5549,5.9835,80.5101,7.8,25.8,2.22,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,25994.0,2599.0,23395.0,18335.0,0.784,2022-09-06,2022-09,430.0,450.0,340.0,2.76,4692.0,4.59,5508.0,0.92,1288.0,4.59,10098.0,5.51,4408.0,0.0,0.7905138339920948,high_profit
2022,390,NTRB,0,1,4,Kankesanthurai,9.6615,80.0104,9.6684,80.0141,2.0,8.4,1.02,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,32021.0,3202.0,28819.0,23759.0,0.824,2022-04-20,2022-04,289.0,338.0,87.0,3.39,5763.0,5.66,6792.0,1.13,1582.0,5.66,12452.0,6.79,5432.0,0.0,0.7905138339920948,high_profit
2022,391,IMUL,320,14,11,Colombo,6.9271,79.8612,5.9,79.5,351.3,10.4,1.06,safe,7237.1,0.0,0.0,3111943.0,504000,60000.0,24625.0,3875089.0,32417458.0,3241746.0,29175712.0,25300623.0,0.867,2022-11-21,2022-11,430.0,370.0,365.0,11691.54,19875618.0,5314.34,6377208.0,2125.73,2976022.0,1062.87,2338314.0,1062.87,850296.0,0.803063619958148,0.13006152890940054,high_profit
2022,392,NTRB,0,1,6,Negombo,7.209,79.835,7.1943,79.8928,7.1,16.1,1.61,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,13766.0,1377.0,12389.0,7329.0,0.592,2022-06-10,2022-06,400.0,420.0,87.0,1.46,2482.0,2.43,2916.0,0.49,686.0,2.43,5346.0,2.92,2336.0,0.0,0.7905138339920948,high_profit
2022,393,OFRP,16,2,6,Negombo,7.209,79.835,7.2124,80.0454,34.2,25.2,1.81,safe,0.0,0.0,52.8,4598.0,24000,3000.0,0.0,36803.0,196584.0,19658.0,176926.0,140122.0,0.792,2022-06-01,2022-06,400.0,420.0,87.0,20.84,35428.0,34.73,41676.0,6.95,9730.0,34.73,76406.0,41.68,33344.0,0.12493546721734641,0.6521207510257316,high_profit
2022,394,OFRP,35,1,11,Colombo,6.9271,79.8612,7.0517,79.8674,16.1,6.5,1.25,safe,0.0,0.0,16.2,5917.0,8000,3000.0,0.0,19520.0,170307.0,17031.0,153276.0,133757.0,0.873,2022-11-14,2022-11,430.0,370.0,365.0,18.05,30685.0,30.09,36108.0,6.02,8428.0,30.09,66198.0,36.11,28888.0,0.303125,0.4098360655737705,high_profit
2022,395,IMUL,252,14,12,Colombo,6.9271,79.8612,6.0106,79.5,322.6,19.1,0.72,safe,5790.0,0.0,0.0,2431810.0,728000,60000.0,0.0,3394331.0,29991078.0,2999108.0,26991970.0,23597639.0,0.874,2022-12-24,2022-12,420.0,370.0,365.0,10816.46,18387982.0,4916.57,5899884.0,1966.63,2753282.0,983.31,2163282.0,983.31,786648.0,0.716432781599673,0.21447525300272718,high_profit
2022,396,IMUL,113,14,9,Beruwala,6.0535,80.2209,8.1337,81.9,359.0,22.9,1.58,safe,2510.4,0.0,0.0,1079474.0,672000,60000.0,85642.0,2071636.0,32791859.0,3279186.0,29512673.0,27441037.0,0.93,2022-09-01,2022-09,430.0,450.0,340.0,11826.57,20105169.0,5375.72,6450864.0,2150.29,3010406.0,1075.14,2365308.0,1075.14,860112.0,0.5210732001181675,0.3243813102301756,high_profit
2022,397,OFRP,16,1,11,Galle,6.1241,81.1185,6.1669,80.9582,24.4,13.3,0.83,safe,0.0,0.0,22.1,7531.0,8000,3000.0,0.0,21134.0,146936.0,14694.0,132242.0,111109.0,0.84,2022-11-04,2022-11,415.0,370.0,340.0,15.58,26486.0,25.96,31152.0,5.19,7266.0,25.96,57112.0,31.15,24920.0,0.3563452257026592,0.37853695467019965,high_profit
2022,398,OFRP,19,2,12,Negombo,7.209,79.835,7.0702,79.7933,31.8,9.5,1.3,safe,0.0,0.0,32.9,12015.0,24000,3000.0,0.0,44220.0,165098.0,16510.0,148588.0,104368.0,0.702,2022-12-14,2022-12,420.0,370.0,365.0,17.5,29750.0,29.17,35004.0,5.83,8162.0,29.17,64174.0,35.01,28008.0,0.27170963364993217,0.5427408412483039,high_profit
2022,399,NTRB,0,1,6,Kalpitiya,8.556,79.8,8.5131,79.813,5.0,20.5,2.2,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,16305.0,1630.0,14674.0,9615.0,0.655,2022-06-08,2022-06,400.0,420.0,87.0,1.73,2941.0,2.88,3456.0,0.58,812.0,2.88,6336.0,3.45,2760.0,0.0,0.7905138339920948,high_profit
2022,400,OFRP,33,2,1,Hambantota,5.9549,80.5549,5.9,80.6667,33.7,13.0,0.2,safe,0.0,0.0,45.4,3949.0,16000,3000.0,0.0,28154.0,280837.0,28084.0,252753.0,224599.0,0.889,2022-01-17,2022-01,121.0,177.0,87.0,29.77,50609.0,49.62,59544.0,9.92,13888.0,49.62,109164.0,59.54,47632.0,0.1402642608510336,0.5683029054486041,high_profit
