date,fish_id,sinhala_name,common_name,price
2024-04-22,2,පරව් (ලොකු),Trevally (L),1050.0
2024-04-22,3,ගල්මාළු (ලොකු),Rock fish (L),1180.0
2024-04-22,4,ගල්මාළු (පොඩි),Rock fish (S),950.0
2024-04-22,5,තලපත්,Sail fish,1583.33
2024-04-22,6,බලයා,Skipjack tuna,695.0
2024-04-22,7,කෙළවල්ලා,Yellowfin tuna,1075.0
2024-04-22,8,සාලයා (මට්ට),Sardinella,491.67
2024-04-22,9,මෝරා,Sharks,1366.67
2024-04-22,10,හුරුල්ලා,Herrings,656.67
2024-04-22,11,කුම්බලා,Indian Mackerel,966.67
2024-04-22,12,කාරල්ලා,Pony fish,370.0
2024-04-22,13,කටුවල්ලා,Katuwalla,475.0
2024-04-22,14,හාල්මැස්සා,Anchovy,416.67
2024-04-22,30,දැල්ලා,Squids /Cuttle fish,1591.67
2024-04-22,16,කොප්පරා,Marlins,1825.0
2024-04-22,15,ඉස්සා (M),"Prawns (M) 3""",1683.33
2024-04-22,28,සුද්දා,Threadfin  Bream,1040.0
2024-04-22,27,ලේන පරව්,Rainbow Runner,775.0
2024-04-22,26,ලින්නා,Indian Scad(S),675.0
2024-04-22,25,ලින්නා,Indian Scad(L),858.33
2024-04-22,24,ජීලාවා,Barracuda(L),1250.0
2024-04-22,29,සූඩයා,White Sardinella,370.0
2024-04-22,22,හබරලි,Needle fish,1083.33
2024-04-22,21,ගින්නටි පරව්,Ginnati Paraw,1200.0
2024-04-22,20,බෝල්ලා,Big eye scade,920.0
2024-04-22,19,ඇටිස්සා,Red Bream(L),1362.5
2024-04-22,18,ඇටවල්ලා,Kawakawa,1060.0
2024-04-22,17,අලගොඩුවා,Frigate tuna(L),810.0
2024-04-22,23,හැඩැල්ලා,Indian Anchovies,1160.0
2024-05-01,13,කටුවල්ලා,Katuwalla,650.0
2024-05-01,12,කාරල්ලා,Pony fish,306.25
2024-05-01,11,කුම්බලා,Indian Mackerel,935.71
2024-05-01,10,හුරුල්ලා,Herrings,575.0
2024-05-01,9,මෝරා,Sharks,1033.33
2024-05-01,6,බලයා,Skipjack tuna,828.52
2024-05-01,7,කෙළවල්ලා,Yellowfin tuna,1290.0
2024-05-01,5,තලපත්,Sail fish,1683.33
2024-05-01,4,ගල්මාළු (පොඩි),Rock fish (S),960.0
2024-05-01,3,ගල්මාළු (ලොකු),Rock fish (L),1240.0
2024-05-01,14,හාල්මැස්සා,Anchovy,400.0
2024-05-01,2,පරව් (ලොකු),Trevally (L),1214.29
2024-05-01,8,සාලයා (මට්ට),Sardinella,378.57
2024-05-01,15,ඉස්සා (M),"Prawns (M) 3""",1525.43
2024-05-01,22,හබරලි,Needle fish,978.57
2024-05-01,16,කොප්පරා,Marlins,2057.14
2024-05-01,17,අලගොඩුවා,Frigate tuna(L),666.67
2024-05-01,18,ඇටවල්ලා,Kawakawa,978.57
2024-05-01,19,ඇටිස්සා,Red Bream(L),1500.0
2024-05-01,20,බෝල්ලා,Big eye scade,858.14
2024-05-01,21,ගින්නටි පරව්,Ginnati Paraw,1200.0
2024-05-01,23,හැඩැල්ලා,Indian Anchovies,1300.0
2024-05-01,24,ජීලාවා,Barracuda(L),1333.33
2024-05-01,25,ලින්නා,Indian Scad(L),685.71
2024-05-01,26,ලින්නා,Indian Scad(S),558.33
2024-05-01,27,ලේන පරව්,Rainbow Runner,635.71
2024-05-01,28,සුද්දා,Threadfin  Bream,1114.29
2024-05-01,29,සූඩයා,White Sardinella,256.0
2024-05-01,31,කකුළුවා(L),Sea Crabs(L),2080.0
2024-05-01,30,දැල්ලා,Squids /Cuttle fish,1528.57
2024-05-08,3,ගල්මාළු (ලොකු),Rock fish (L),1385.71
2024-05-08,4,ගල්මාළු (පොඩි),Rock fish (S),1057.14
2024-05-08,17,අලගොඩුවා,Frigate tuna(L),810.71
2024-05-08,31,කකුළුවා(L),Sea Crabs(L),2316.67
2024-05-08,30,දැල්ලා,Squids /Cuttle fish,1633.33
2024-05-08,29,සූඩයා,White Sardinella,335.71
2024-05-08,28,සුද්දා,Threadfin  Bream,1164.29
2024-05-08,27,ලේන පරව්,Rainbow Runner,714.29
2024-05-08,26,ලින්නා,Indian Scad(S),645.83
2024-05-08,24,ජීලාවා,Barracuda(L),1428.57
2024-05-08,23,හැඩැල්ලා,Indian Anchovies,1328.57
2024-05-08,2,පරව් (ලොකු),Trevally (L),1350.0
2024-05-08,22,හබරලි,Needle fish,1178.57
2024-05-08,21,ගින්නටි පරව්,Ginnati Paraw,1250.0
2024-05-08,20,බෝල්ලා,Big eye scade,920.0
2024-05-08,19,ඇටිස්සා,Red Bream(L),1433.33
2024-05-08,25,ලින්නා,Indian Scad(L),803.57
2024-05-08,8,සාලයා (මට්ට),Sardinella,517.86
2024-05-08,16,කොප්පරා,Marlins,2285.71
2024-05-08,15,ඉස්සා (M),"Prawns (M) 3""",1528.57
2024-05-08,14,හාල්මැස්සා,Anchovy,466.67
2024-05-08,13,කටුවල්ලා,Katuwalla,616.67
2024-05-08,12,කාරල්ලා,Pony fish,366.67
2024-05-08,11,කුම්බලා,Indian Mackerel,1064.29
2024-05-08,10,හුරුල්ලා,Herrings,778.57
2024-05-08,9,මෝරා,Sharks,1025.0
2024-05-08,7,කෙළවල්ලා,Yellowfin tuna,1442.86
2024-05-08,6,බලයා,Skipjack tuna,957.14
2024-05-08,5,තලපත්,Sail fish,1914.29
2024-05-08,18,ඇටවල්ලා,Kawakawa,970.0
2024-05-15,26,ලින්නා,Indian Scad(S),579.17
2024-05-15,25,ලින්නා,Indian Scad(L),721.43
2024-05-15,24,ජීලාවා,Barracuda(L),1425.0
2024-05-15,2,පරව් (ලොකු),Trevally (L),1175.0
2024-05-15,27,ලේන පරව්,Rainbow Runner,675.0
2024-05-15,22,හබරලි,Needle fish,1035.21
2024-05-15,23,හැඩැල්ලා,Indian Anchovies,1316.67
2024-05-15,28,සුද්දා,Threadfin  Bream,1142.86
2024-05-15,2,පරව් (ලොකු),Trevally (L),1175.0
2024-05-15,30,දැල්ලා,Squids /Cuttle fish,1585.71
2024-05-15,31,කකුළුවා(L),Sea Crabs(L),2312.5
2024-05-15,32,තිලාපියා,Tilapia (M),618.75
2024-05-15,4,ගල්මාළු (පොඩි),Rock fish (S),1125.0
2024-05-15,3,ගල්මාළු (ලොකු),Rock fish (L),1350.0
2024-05-15,21,ගින්නටි පරව්,Ginnati Paraw,1233.33
2024-05-15,29,සූඩයා,White Sardinella,376.43
2024-05-15,20,බෝල්ලා,Big eye scade,925.0
2024-05-15,32,තිලාපියා,Tilapia (M),618.75
2024-05-15,18,ඇටවල්ලා,Kawakawa,1041.67
2024-05-15,14,හාල්මැස්සා,Anchovy,540.0
2024-05-15,15,ඉස්සා (M),"Prawns (M) 3""",1507.14
2024-05-15,16,කොප්පරා,Marlins,2278.57
2024-05-15,17,අලගොඩුවා,Frigate tuna(L),712.5
2024-05-15,18,ඇටවල්ලා,Kawakawa,1041.67
2024-05-15,19,ඇටිස්සා,Red Bream(L),1450.0
2024-05-15,20,බෝල්ලා,Big eye scade,925.0
2024-05-15,21,ගින්නටි පරව්,Ginnati Paraw,1233.33
2024-05-15,22,හබරලි,Needle fish,1035.21
2024-05-15,23,හැඩැල්ලා,Indian Anchovies,1316.67
2024-05-15,24,ජීලාවා,Barracuda(L),1425.0
2024-05-15,25,ලින්නා,Indian Scad(L),721.43
2024-05-15,26,ලින්නා,Indian Scad(S),579.17
2024-05-15,19,ඇටිස්සා,Red Bream(L),1450.0
2024-05-15,27,ලේන පරව්,Rainbow Runner,675.0
2024-05-15,28,සුද්දා,Threadfin  Bream,1142.86
2024-05-15,29,සූඩයා,White Sardinella,376.43
2024-05-15,30,දැල්ලා,Squids /Cuttle fish,1585.71
2024-05-15,31,කකුළුවා(L),Sea Crabs(L),2312.5
2024-05-15,12,කාරල්ලා,Pony fish,350.0
2024-05-15,11,කුම්බලා,Indian Mackerel,940.0
2024-05-15,13,කටුවල්ලා,Katuwalla,600.0
2024-05-15,9,මෝරා,Sharks,1162.5
2024-05-15,12,කාරල්ලා,Pony fish,350.0
2024-05-15,10,හුරුල්ලා,Herrings,792.86
2024-05-15,13,කටුවල්ලා,Katuwalla,600.0
2024-05-15,15,ඉස්සා (M),"Prawns (M) 3""",1507.14
2024-05-15,16,කොප්පරා,Marlins,2278.57
2024-05-15,17,අලගොඩුවා,Frigate tuna(L),712.5
2024-05-15,11,කුම්බලා,Indian Mackerel,940.0
2024-05-15,10,හුරුල්ලා,Herrings,792.86
2024-05-15,9,මෝරා,Sharks,1162.5
2024-05-15,14,හාල්මැස්සා,Anchovy,540.0
2024-05-15,7,කෙළවල්ලා,Yellowfin tuna,1364.29
2024-05-15,6,බලයා,Skipjack tuna,960.71
2024-05-15,5,තලපත්,Sail fish,1841.67
2024-05-15,4,ගල්මාළු (පොඩි),Rock fish (S),1125.0
2024-05-15,3,ගල්මාළු (ලොකු),Rock fish (L),1350.0
2024-05-15,5,තලපත්,Sail fish,1841.67
2024-05-15,6,බලයා,Skipjack tuna,960.71
2024-05-15,8,සාලයා (මට්ට),Sardinella,542.86
2024-05-15,8,සාලයා (මට්ට),Sardinella,542.86
2024-05-15,7,කෙළවල්ලා,Yellowfin tuna,1364.29
2024-05-22,20,බෝල්ලා,Big eye scade,733.33
2024-05-22,21,ගින්නටි පරව්,Ginnati Paraw,1125.0
2024-05-22,22,හබරලි,Needle fish,900.0
2024-05-22,24,ජීලාවා,Barracuda(L),1412.5
2024-05-22,25,ලින්නා,Indian Scad(L),818.75
2024-05-22,29,සූඩයා,White Sardinella,308.75
2024-05-22,27,ලේන පරව්,Rainbow Runner,667.75
2024-05-22,28,සුද්දා,Threadfin  Bream,1125.0
2024-05-22,30,දැල්ලා,Squids /Cuttle fish,1500.0
2024-05-22,31,කකුළුවා(L),Sea Crabs(L),2275.0
2024-05-22,32,තිලාපියා,Tilapia (M),500.0
2024-05-22,19,ඇටිස්සා,Red Bream(L),1275.0
2024-05-22,26,ලින්නා,Indian Scad(S),675.0
2024-05-22,18,ඇටවල්ලා,Kawakawa,1016.67
2024-05-22,23,හැඩැල්ලා,Indian Anchovies,1287.5
2024-05-22,16,කොප්පරා,Marlins,2350.0
2024-05-22,17,අලගොඩුවා,Frigate tuna(L),812.5
2024-05-22,2,පරව් (ලොකු),Trevally (L),1250.0
2024-05-22,3,ගල්මාළු (ලොකු),Rock fish (L),1200.0
2024-05-22,4,ගල්මාළු (පොඩි),Rock fish (S),950.0
2024-05-22,5,තලපත්,Sail fish,1850.0
2024-05-22,6,බලයා,Skipjack tuna,1025.0
2024-05-22,7,කෙළවල්ලා,Yellowfin tuna,1350.0
2024-05-22,12,කාරල්ලා,Pony fish,350.0
2024-05-22,9,මෝරා,Sharks,1100.0
2024-05-22,10,හුරුල්ලා,Herrings,750.0
2024-05-22,11,කුම්බලා,Indian Mackerel,887.5
2024-05-22,13,කටුවල්ලා,Katuwalla,700.0
2024-05-22,14,හාල්මැස්සා,Anchovy,500.0
2024-05-22,8,සාලයා (මට්ට),Sardinella,531.25
2024-05-22,15,ඉස්සා (M),"Prawns (M) 3""",1550.0
2024-06-01,26,ලින්නා,Indian Scad(S),900.0
2024-06-01,27,ලේන පරව්,Rainbow Runner,1030.0
2024-06-01,28,සුද්දා,Threadfin  Bream,1333.33
2024-06-01,29,සූඩයා,White Sardinella,412.5
2024-06-01,30,දැල්ලා,Squids /Cuttle fish,1716.67
2024-06-01,32,තිලාපියා,Tilapia (M),700.0
2024-06-01,25,ලින්නා,Indian Scad(L),1191.67
2024-06-01,6,බලයා,Skipjack tuna,1157.14
2024-06-01,5,තලපත්,Sail fish,2083.33
2024-06-01,4,ගල්මාළු (පොඩි),Rock fish (S),1262.0
2024-06-01,3,ගල්මාළු (ලොකු),Rock fish (L),1520.0
2024-06-01,2,පරව් (ලොකු),Trevally (L),1437.5
2024-06-01,31,කකුළුවා(L),Sea Crabs(L),2140.0
2024-06-01,24,ජීලාවා,Barracuda(L),1525.0
2024-06-01,21,ගින්නටි පරව්,Ginnati Paraw,1533.33
2024-06-01,22,හබරලි,Needle fish,1258.33
2024-06-01,20,බෝල්ලා,Big eye scade,1137.5
2024-06-01,19,ඇටිස්සා,Red Bream(L),1575.0
2024-06-01,17,අලගොඩුවා,Frigate tuna(L),1050.0
2024-06-01,16,කොප්පරා,Marlins,2533.33
2024-06-01,14,හාල්මැස්සා,Anchovy,600.0
2024-06-01,13,කටුවල්ලා,Katuwalla,875.0
2024-06-01,12,කාරල්ලා,Pony fish,366.67
2024-06-01,11,කුම්බලා,Indian Mackerel,1264.29
2024-06-01,10,හුරුල්ලා,Herrings,950.0
2024-06-01,9,මෝරා,Sharks,1033.33
2024-06-01,8,සාලයා (මට්ට),Sardinella,571.43
2024-06-01,7,කෙළවල්ලා,Yellowfin tuna,1620.0
2024-06-01,23,හැඩැල්ලා,Indian Anchovies,1616.67
2024-06-01,15,ඉස්සා (M),"Prawns (M) 3""",1471.43
2024-06-01,18,ඇටවල්ලා,Kawakawa,1320.0
2024-06-08,30,දැල්ලා,Squids /Cuttle fish,1580.0
2024-06-08,31,කකුළුවා(L),Sea Crabs(L),2250.0
2024-06-08,29,සූඩයා,White Sardinella,312.5
2024-06-08,28,සුද්දා,Threadfin  Bream,1370.0
2024-06-08,27,ලේන පරව්,Rainbow Runner,750.0
2024-06-08,26,ලින්නා,Indian Scad(S),745.0
2024-06-08,25,ලින්නා,Indian Scad(L),862.5
2024-06-08,24,ජීලාවා,Barracuda(L),1450.0
2024-06-08,23,හැඩැල්ලා,Indian Anchovies,1207.14
2024-06-08,22,හබරලි,Needle fish,1207.14
2024-06-08,20,බෝල්ලා,Big eye scade,962.5
2024-06-08,19,ඇටිස්සා,Red Bream(L),1560.0
2024-06-08,18,ඇටවල්ලා,Kawakawa,1064.29
2024-06-08,17,අලගොඩුවා,Frigate tuna(L),870.83
2024-06-08,16,කොප්පරා,Marlins,2457.14
2024-06-08,21,ගින්නටි පරව්,Ginnati Paraw,1350.0
2024-06-08,14,හාල්මැස්සා,Anchovy,650.0
2024-06-08,15,ඉස්සා (M),"Prawns (M) 3""",1564.29
2024-06-08,3,ගල්මාළු (ලොකු),Rock fish (L),1442.86
2024-06-08,4,ගල්මාළු (පොඩි),Rock fish (S),1120.0
2024-06-08,5,තලපත්,Sail fish,2135.71
2024-06-08,7,කෙළවල්ලා,Yellowfin tuna,1516.67
2024-06-08,8,සාලයා (මට්ට),Sardinella,407.14
2024-06-08,6,බලයා,Skipjack tuna,1032.14
2024-06-08,10,හුරුල්ලා,Herrings,889.29
2024-06-08,11,කුම්බලා,Indian Mackerel,1100.0
2024-06-08,12,කාරල්ලා,Pony fish,375.0
2024-06-08,13,කටුවල්ලා,Katuwalla,700.0
2024-06-08,9,මෝරා,Sharks,1100.0
2024-06-08,2,පරව් (ලොකු),Trevally (L),1440.0
2024-06-15,29,සූඩයා,White Sardinella,311.67
2024-06-15,22,හබරලි,Needle fish,966.67
2024-06-15,19,ඇටිස්සා,Red Bream(L),1400.0
2024-06-15,20,බෝල්ලා,Big eye scade,925.0
2024-06-15,21,ගින්නටි පරව්,Ginnati Paraw,1287.5
2024-06-15,28,සුද්දා,Threadfin  Bream,1160.0
2024-06-15,24,ජීලාවා,Barracuda(L),1275.0
2024-06-15,25,ලින්නා,Indian Scad(L),645.83
2024-06-15,26,ලින්නා,Indian Scad(S),495.0
2024-06-15,27,ලේන පරව්,Rainbow Runner,600.0
2024-06-15,18,ඇටවල්ලා,Kawakawa,725.0
2024-06-15,23,හැඩැල්ලා,Indian Anchovies,1287.5
2024-06-15,17,අලගොඩුවා,Frigate tuna(L),625.0
2024-06-15,3,ගල්මාළු (ලොකු),Rock fish (L),1462.5
2024-06-15,15,ඉස්සා (M),"Prawns (M) 3""",1383.33
2024-06-15,14,හාල්මැස්සා,Anchovy,450.0
2024-06-15,13,කටුවල්ලා,Katuwalla,600.0
2024-06-15,12,කාරල්ලා,Pony fish,276.25
2024-06-15,11,කුම්බලා,Indian Mackerel,1000.0
2024-06-15,10,හුරුල්ලා,Herrings,716.67
2024-06-15,8,සාලයා (මට්ට),Sardinella,445.83
2024-06-15,7,කෙළවල්ලා,Yellowfin tuna,1480.0
2024-06-15,6,බලයා,Skipjack tuna,712.5
2024-06-15,5,තලපත්,Sail fish,1983.3
2024-06-15,4,ගල්මාළු (පොඩි),Rock fish (S),966.67
2024-06-15,30,දැල්ලා,Squids /Cuttle fish,1691.67
2024-06-15,2,පරව් (ලොකු),Trevally (L),1233.33
2024-06-15,16,කොප්පරා,Marlins,2258.33
2024-06-15,31,කකුළුවා(L),Sea Crabs(L),2250.0
2024-06-15,9,මෝරා,Sharks,1000.0
2024-06-15,32,තිලාපියා,Tilapia (M),500.0
2024-06-22,2,පරව් (ලොකු),Trevally (L),1441.67
2024-06-22,32,තිලාපියා,Tilapia (M),512.5
2024-06-22,31,කකුළුවා(L),Sea Crabs(L),2220.0
2024-06-22,30,දැල්ලා,Squids /Cuttle fish,1750.0
2024-06-22,29,සූඩයා,White Sardinella,450.0
2024-06-22,28,සුද්දා,Threadfin  Bream,1170.0
2024-06-22,27,ලේන පරව්,Rainbow Runner,689.23
2024-06-22,26,ලින්නා,Indian Scad(S),600.0
2024-06-22,25,ලින්නා,Indian Scad(L),712.86
2024-06-22,24,ජීලාවා,Barracuda(L),1500.0
2024-06-22,23,හැඩැල්ලා,Indian Anchovies,1285.71
2024-06-22,22,හබරලි,Needle fish,1025.0
2024-06-22,21,ගින්නටි පරව්,Ginnati Paraw,1450.0
2024-06-22,20,බෝල්ලා,Big eye scade,1033.33
2024-06-22,19,ඇටිස්සා,Red Bream(L),1700.0
2024-06-22,17,අලගොඩුවා,Frigate tuna(L),800.0
2024-06-22,15,ඉස්සා (M),"Prawns (M) 3""",1464.29
2024-06-22,14,හාල්මැස්සා,Anchovy,633.3
2024-06-22,13,කටුවල්ලා,Katuwalla,575.0
2024-06-22,12,කාරල්ලා,Pony fish,312.5
2024-06-22,11,කුම්බලා,Indian Mackerel,1007.0
2024-06-22,10,හුරුල්ලා,Herrings,800.0
2024-06-22,9,මෝරා,Sharks,1028.57
2024-06-22,8,සාලයා (මට්ට),Sardinella,516.67
2024-06-22,7,කෙළවල්ලා,Yellowfin tuna,1183.33
2024-06-22,6,බලයා,Skipjack tuna,828.52
2024-06-22,5,තලපත්,Sail fish,1864.29
2024-06-22,3,ගල්මාළු (ලොකු),Rock fish (L),1466.67
2024-06-22,18,ඇටවල්ලා,Kawakawa,931.25
2024-06-22,16,කොප්පරා,Marlins,2250.0
2024-07-01,3,ගල්මාළු (ලොකු),Rock fish (L),1425.0
2024-07-01,2,පරව් (ලොකු),Trevally (L),1260.0
2024-07-01,31,කකුළුවා(L),Sea Crabs(L),2007.14
2024-07-01,4,ගල්මාළු (පොඩි),Rock fish (S),987.5
2024-07-01,5,තලපත්,Sail fish,1842.86
2024-07-01,6,බලයා,Skipjack tuna,560.71
2024-07-01,7,කෙළවල්ලා,Yellowfin tuna,1012.5
2024-07-01,8,සාලයා (මට්ට),Sardinella,267.5
2024-07-01,9,මෝරා,Sharks,1100.0
2024-07-01,11,කුම්බලා,Indian Mackerel,907.14
2024-07-01,12,කාරල්ලා,Pony fish,230.0
2024-07-01,13,කටුවල්ලා,Katuwalla,600.0
2024-07-01,14,හාල්මැස්සා,Anchovy,462.5
2024-07-01,15,ඉස්සා (M),"Prawns (M) 3""",1478.57
2024-07-01,16,කොප්පරා,Marlins,2321.43
2024-07-01,17,අලගොඩුවා,Frigate tuna(L),450.0
2024-07-01,10,හුරුල්ලා,Herrings,641.67
2024-07-01,19,ඇටිස්සා,Red Bream(L),1450.0
2024-07-01,18,ඇටවල්ලා,Kawakawa,566.67
2024-07-01,29,සූඩයා,White Sardinella,196.25
2024-07-01,28,සුද්දා,Threadfin  Bream,1150.0
2024-07-01,27,ලේන පරව්,Rainbow Runner,500.0
2024-07-01,26,ලින්නා,Indian Scad(S),390.0
2024-07-01,25,ලින්නා,Indian Scad(L),564.29
2024-07-01,30,දැල්ලා,Squids /Cuttle fish,1650.0
2024-07-01,24,ජීලාවා,Barracuda(L),1440.0
2024-07-01,23,හැඩැල්ලා,Indian Anchovies,1230.0
2024-07-01,22,හබරලි,Needle fish,807.14
2024-07-01,21,ගින්නටි පරව්,Ginnati Paraw,1150.0
2024-07-01,20,බෝල්ලා,Big eye scade,840.0
2024-07-08,20,බෝල්ලා,Big eye scade,975.0
2024-07-08,21,ගින්නටි පරව්,Ginnati Paraw,1300.0
2024-07-08,22,හබරලි,Needle fish,953.57
2024-07-08,23,හැඩැල්ලා,Indian Anchovies,1478.57
2024-07-08,24,ජීලාවා,Barracuda(L),1260.0
2024-07-08,25,ලින්නා,Indian Scad(L),809.29
2024-07-08,28,සුද්දා,Threadfin  Bream,1090.0
2024-07-08,27,ලේන පරව්,Rainbow Runner,682.14
2024-07-08,19,ඇටිස්සා,Red Bream(L),1400.0
2024-07-08,29,සූඩයා,White Sardinella,234.0
2024-07-08,30,දැල්ලා,Squids /Cuttle fish,1658.33
2024-07-08,31,කකුළුවා(L),Sea Crabs(L),2250.0
2024-07-08,32,තිලාපියා,Tilapia (M),550.0
2024-07-08,26,ලින්නා,Indian Scad(S),620.83
2024-07-08,18,ඇටවල්ලා,Kawakawa,865.0
2024-07-08,10,හුරුල්ලා,Herrings,791.67
2024-07-08,16,කොප්පරා,Marlins,2135.71
2024-07-08,17,අලගොඩුවා,Frigate tuna(L),739.29
2024-07-08,3,ගල්මාළු (ලොකු),Rock fish (L),1225.0
2024-07-08,4,ගල්මාළු (පොඩි),Rock fish (S),933.33
2024-07-08,5,තලපත්,Sail fish,1782.14
2024-07-08,6,බලයා,Skipjack tuna,707.14
2024-07-08,7,කෙළවල්ලා,Yellowfin tuna,1216.67
2024-07-08,8,සාලයා (මට්ට),Sardinella,277.5
2024-07-08,2,පරව් (ලොකු),Trevally (L),1175.0
2024-07-08,11,කුම්බලා,Indian Mackerel,1017.86
2024-07-08,12,කාරල්ලා,Pony fish,300.0
2024-07-08,13,කටුවල්ලා,Katuwalla,533.33
2024-07-08,14,හාල්මැස්සා,Anchovy,470.0
2024-07-08,15,ඉස්සා (M),"Prawns (M) 3""",1539.29
2024-07-08,9,මෝරා,Sharks,1010.0
2024-07-15,15,ඉස්සා (M),"Prawns (M) 3""",1608.33
2024-07-15,14,හාල්මැස්සා,Anchovy,383.33
2024-07-15,13,කටුවල්ලා,Katuwalla,575.0
2024-07-15,12,කාරල්ලා,Pony fish,300.0
2024-07-15,11,කුම්බලා,Indian Mackerel,916.67
2024-07-15,10,හුරුල්ලා,Herrings,683.33
2024-07-15,5,තලපත්,Sail fish,1733.33
2024-07-15,8,සාලයා (මට්ට),Sardinella,244.17
2024-07-15,6,බලයා,Skipjack tuna,745.83
2024-07-15,4,ගල්මාළු (පොඩි),Rock fish (S),1033.33
2024-07-15,3,ගල්මාළු (ලොකු),Rock fish (L),1450.0
2024-07-15,2,පරව් (ලොකු),Trevally (L),1260.0
2024-07-15,9,මෝරා,Sharks,1100.0
2024-07-15,16,කොප්පරා,Marlins,2191.67
2024-07-15,7,කෙළවල්ලා,Yellowfin tuna,1425.0
2024-07-15,18,ඇටවල්ලා,Kawakawa,790.0
2024-07-15,17,අලගොඩුවා,Frigate tuna(L),650.0
2024-07-15,32,තිලාපියා,Tilapia (M),516.67
2024-07-15,30,දැල්ලා,Squids /Cuttle fish,1650.0
2024-07-15,29,සූඩයා,White Sardinella,212.5
2024-07-15,28,සුද්දා,Threadfin  Bream,950.0
2024-07-15,27,ලේන පරව්,Rainbow Runner,716.67
2024-07-15,26,ලින්නා,Indian Scad(S),600.0
2024-07-15,31,කකුළුවා(L),Sea Crabs(L),2240.0
2024-07-15,24,ජීලාවා,Barracuda(L),1350.0
2024-07-15,23,හැඩැල්ලා,Indian Anchovies,1400.0
2024-07-15,22,හබරලි,Needle fish,1083.33
2024-07-15,21,ගින්නටි පරව්,Ginnati Paraw,1200.0
2024-07-15,20,බෝල්ලා,Big eye scade,775.0
2024-07-15,25,ලින්නා,Indian Scad(L),765.0
2024-07-15,19,ඇටිස්සා,Red Bream(L),1566.67
2024-07-22,32,තිලාපියා,Tilapia (M),516.67
2024-07-22,19,ඇටිස්සා,Red Bream(L),1385.71
2024-07-22,20,බෝල්ලා,Big eye scade,910.0
2024-07-22,21,ගින්නටි පරව්,Ginnati Paraw,1380.0
2024-07-22,22,හබරලි,Needle fish,921.43
2024-07-22,24,ජීලාවා,Barracuda(L),1280.0
2024-07-22,27,ලේන පරව්,Rainbow Runner,639.29
2024-07-22,26,ලින්නා,Indian Scad(S),487.5
2024-07-22,28,සුද්දා,Threadfin  Bream,978.57
2024-07-22,29,සූඩයා,White Sardinella,262.5
2024-07-22,30,දැල්ලා,Squids /Cuttle fish,1600.0
2024-07-22,18,ඇටවල්ලා,Kawakawa,767.86
2024-07-22,25,ලින්නා,Indian Scad(L),614.29
2024-07-22,17,අලගොඩුවා,Frigate tuna(L),716.87
2024-07-22,23,හැඩැල්ලා,Indian Anchovies,1303.57
2024-07-22,15,ඉස්සා (M),"Prawns (M) 3""",1428.57
2024-07-22,16,කොප්පරා,Marlins,2278.57
2024-07-22,2,පරව් (ලොකු),Trevally (L),1173.41
2024-07-22,3,ගල්මාළු (ලොකු),Rock fish (L),1441.67
2024-07-22,4,ගල්මාළු (පොඩි),Rock fish (S),1075.0
2024-07-22,5,තලපත්,Sail fish,1728.57
2024-07-22,6,බලයා,Skipjack tuna,842.86
2024-07-22,7,කෙළවල්ලා,Yellowfin tuna,1416.67
2024-07-22,31,කකුළුවා(L),Sea Crabs(L),2057.14
2024-07-22,9,මෝරා,Sharks,1000.0
2024-07-22,10,හුරුල්ලා,Herrings,775.0
2024-07-22,11,කුම්බලා,Indian Mackerel,1000.0
2024-07-22,12,කාරල්ලා,Pony fish,341.67
2024-07-22,13,කටුවල්ලා,Katuwalla,381.25
2024-07-22,8,සාලයා (මට්ට),Sardinella,417.86
2024-07-22,14,හාල්මැස්සා,Anchovy,444.0
2024-08-01,19,ඇටිස්සා,Red Bream(L),1285.71
2024-08-01,20,බෝල්ලා,Big eye scade,700.0
2024-08-01,21,ගින්නටි පරව්,Ginnati Paraw,1114.29
2024-08-01,22,හබරලි,Needle fish,857.14
2024-08-01,25,ලින්නා,Indian Scad(L),522.14
2024-08-01,24,ජීලාවා,Barracuda(L),1108.33
2024-08-01,18,ඇටවල්ලා,Kawakawa,678.57
2024-08-01,26,ලින්නා,Indian Scad(S),460.0
2024-08-01,27,ලේන පරව්,Rainbow Runner,542.86
2024-08-01,28,සුද්දා,Threadfin  Bream,835.71
2024-08-01,29,සූඩයා,White Sardinella,238.33
2024-08-01,23,හැඩැල්ලා,Indian Anchovies,1100.0
2024-08-01,17,අලගොඩුවා,Frigate tuna(L),479.17
2024-08-01,13,කටුවල්ලා,Katuwalla,437.5
2024-08-01,15,ඉස්සා (M),"Prawns (M) 3""",1571.43
2024-08-01,14,හාල්මැස්සා,Anchovy,412.5
2024-08-01,12,කාරල්ලා,Pony fish,365.0
2024-08-01,11,කුම්බලා,Indian Mackerel,814.29
2024-08-01,10,හුරුල්ලා,Herrings,700.0
2024-08-01,8,සාලයා (මට්ට),Sardinella,366.67
2024-08-01,7,කෙළවල්ලා,Yellowfin tuna,1328.57
2024-08-01,6,බලයා,Skipjack tuna,714.29
2024-08-01,5,තලපත්,Sail fish,1707.14
2024-08-01,4,ගල්මාළු (පොඩි),Rock fish (S),1000.0
2024-08-01,3,ගල්මාළු (ලොකු),Rock fish (L),1250.0
2024-08-01,2,පරව් (ලොකු),Trevally (L),1200.0
