date,fish_id,sinhala_name,common_name,price
2022-10-15,10,හුරුල්ලා,Herrings,540.71
2022-10-15,22,හබරලි,Needle fish,790.0
2022-10-15,3,ගල්මාළු (ලොකු),Rock fish (L),1150.0
2022-10-15,23,හැඩැල්ලා,Indian Anchovies,983.33
2022-10-15,27,ලේන පරව්,Rainbow Runner,710.71
2022-10-15,17,අලගොඩුවා,Frigate tuna(L),712.0
2022-10-15,29,සූඩයා,White Sardinella,310.0
2022-10-15,26,ලින්නා,Indian Scad(S),600.0
2022-10-15,21,ගින්නටි පරව්,Ginnati Paraw,900.0
2022-10-15,14,හාල්මැස්සා,Anchovy,516.67
2022-10-15,24,ජීලාවා,Barracuda(L),1133.33
2022-10-15,25,ලින්නා,Indian Scad(L),748.57
2022-10-15,28,සුද්දා,Threadfin  Bream,821.43
2022-10-15,13,කටුවල්ලා,Katuwalla,533.33
2022-10-15,8,සාලයා (මට්ට),Sardinella,485.71
2022-10-15,19,ඇටිස්සා,Red Bream(L),1350.0
2022-10-15,9,මෝරා,Sharks,915.0
2022-10-15,31,කකුළුවා(L),Sea Crabs(L),2150.0
2022-10-15,5,තලපත්,Sail fish,1760.71
2022-10-15,16,කොප්පරා,Marlins,2167.86
2022-10-22,9,මෝරා,Sharks,960.0
2022-10-22,10,හුරුල්ලා,Herrings,639.29
2022-10-22,29,සූඩයා,White Sardinella,315.0
2022-10-22,12,කාරල්ලා,Pony fish,391.67
2022-10-22,3,ගල්මාළු (ලොකු),Rock fish (L),1200.0
2022-10-22,24,ජීලාවා,Barracuda(L),1020.0
2022-10-22,25,ලින්නා,Indian Scad(L),725.0
2022-10-22,19,ඇටිස්සා,Red Bream(L),1333.33
2022-10-22,8,සාලයා (මට්ට),Sardinella,482.14
2022-10-22,16,කොප්පරා,Marlins,2192.86
2022-10-22,21,ගින්නටි පරව්,Ginnati Paraw,696.43
2022-10-22,14,හාල්මැස්සා,Anchovy,525.0
2022-10-22,6,බලයා,Skipjack tuna,660.71
2022-10-22,7,කෙළවල්ලා,Yellowfin tuna,1192.86
2022-10-22,13,කටුවල්ලා,Katuwalla,554.17
2022-10-22,23,හැඩැල්ලා,Indian Anchovies,1085.71
2022-10-22,27,ලේන පරව්,Rainbow Runner,666.67
2022-10-22,4,ගල්මාළු (පොඩි),Rock fish (S),925.0
2022-10-22,31,කකුළුවා(L),Sea Crabs(L),1950.0
2022-10-22,18,ඇටවල්ලා,Kawakawa,757.14
2022-10-22,26,ලින්නා,Indian Scad(S),633.33
2022-10-22,17,අලගොඩුවා,Frigate tuna(L),702.5
2022-10-22,28,සුද්දා,Threadfin  Bream,807.14
2022-10-22,2,පරව් (ලොකු),Trevally (L),1280.0
2022-10-22,5,තලපත්,Sail fish,1800.0
2022-10-22,20,බෝල්ලා,Big eye scade,632.0
2022-10-22,22,හබරලි,Needle fish,814.29
2022-10-22,11,කුම්බලා,Indian Mackerel,605.0
2022-10-22,15,ඉස්සා (M),"Prawns (M) 3""",1300.0
2022-10-22,32,තිලාපියා,Tilapia (M),500.0
2022-10-22,30,දැල්ලා,Squids /Cuttle fish,1433.33
2022-11-01,6,බලයා,Skipjack tuna,512.5
2022-11-01,28,සුද්දා,Threadfin  Bream,708.332
2022-11-01,27,ලේන පරව්,Rainbow Runner,510.0
2022-11-01,31,කකුළුවා(L),Sea Crabs(L),1883.33
2022-11-01,20,බෝල්ලා,Big eye scade,433.33
2022-11-01,19,ඇටිස්සා,Red Bream(L),893.72
2022-11-01,16,කොප්පරා,Marlins,2283.33
2022-11-01,14,හාල්මැස්සා,Anchovy,356.0
2022-11-01,3,ගල්මාළු (ලොකු),Rock fish (L),916.67
2022-11-01,30,දැල්ලා,Squids /Cuttle fish,1612.5
2022-11-01,13,කටුවල්ලා,Katuwalla,375.0
2022-11-01,2,පරව් (ලොකු),Trevally (L),900.0
2022-11-01,9,මෝරා,Sharks,800.0
2022-11-01,10,හුරුල්ලා,Herrings,595.83
2022-11-01,24,ජීලාවා,Barracuda(L),875.0
2022-11-01,12,කාරල්ලා,Pony fish,308.33
2022-11-01,15,ඉස්සා (M),"Prawns (M) 3""",1308.33
2022-11-01,23,හැඩැල්ලා,Indian Anchovies,1000.0
2022-11-01,4,ගල්මාළු (පොඩි),Rock fish (S),716.67
2022-11-01,32,තිලාපියා,Tilapia (M),550.0
2022-11-01,5,තලපත්,Sail fish,1940.0
2022-11-01,29,සූඩයා,White Sardinella,270.0
2022-11-01,7,කෙළවල්ලා,Yellowfin tuna,1058.33
2022-11-01,11,කුම්බලා,Indian Mackerel,530.0
2022-11-01,18,ඇටවල්ලා,Kawakawa,700.0
2022-11-01,22,හබරලි,Needle fish,645.0
2022-11-01,25,ලින්නා,Indian Scad(L),524.0
2022-11-01,8,සාලයා (මට්ට),Sardinella,404.17
2022-11-01,21,ගින්නටි පරව්,Ginnati Paraw,612.5
2022-11-01,26,ලින්නා,Indian Scad(S),443.33
2022-11-01,17,අලගොඩුවා,Frigate tuna(L),640.0
2022-11-08,21,ගින්නටි පරව්,Ginnati Paraw,675.0
2022-11-08,2,පරව් (ලොකු),Trevally (L),1082.14
2022-11-08,4,ගල්මාළු (පොඩි),Rock fish (S),1000.0
2022-11-08,8,සාලයා (මට්ට),Sardinella,554.29
2022-11-08,6,බලයා,Skipjack tuna,675.0
2022-11-08,3,ගල්මාළු (ලොකු),Rock fish (L),1128.57
2022-11-08,11,කුම්බලා,Indian Mackerel,567.86
2022-11-08,7,කෙළවල්ලා,Yellowfin tuna,1128.57
2022-11-08,29,සූඩයා,White Sardinella,286.67
2022-11-08,24,ජීලාවා,Barracuda(L),841.67
2022-11-08,30,දැල්ලා,Squids /Cuttle fish,1625.0
2022-11-08,10,හුරුල්ලා,Herrings,600.0
2022-11-08,28,සුද්දා,Threadfin  Bream,640.0
2022-11-08,27,ලේන පරව්,Rainbow Runner,667.14
2022-11-08,25,ලින්නා,Indian Scad(L),650.0
2022-11-08,12,කාරල්ලා,Pony fish,392.86
2022-11-08,20,බෝල්ලා,Big eye scade,575.0
2022-11-08,15,ඉස්සා (M),"Prawns (M) 3""",1521.43
2022-11-08,5,තලපත්,Sail fish,2035.71
2022-11-08,22,හබරලි,Needle fish,766.67
2022-11-08,14,හාල්මැස්සා,Anchovy,400.0
2022-11-08,17,අලගොඩුවා,Frigate tuna(L),650.0
2022-11-08,26,ලින්නා,Indian Scad(S),534.5
2022-11-08,9,මෝරා,Sharks,762.5
2022-11-08,31,කකුළුවා(L),Sea Crabs(L),2192.86
2022-11-08,23,හැඩැල්ලා,Indian Anchovies,991.67
2022-11-08,13,කටුවල්ලා,Katuwalla,366.67
2022-11-08,18,ඇටවල්ලා,Kawakawa,730.0
2022-11-08,19,ඇටිස්සා,Red Bream(L),1083.33
2022-11-08,16,කොප්පරා,Marlins,2421.43
2022-11-15,12,කාරල්ලා,Pony fish,256.0
2022-11-15,24,ජීලාවා,Barracuda(L),917.86
2022-11-15,8,සාලයා (මට්ට),Sardinella,521.43
2022-11-15,30,දැල්ලා,Squids /Cuttle fish,1650.0
2022-11-15,7,කෙළවල්ලා,Yellowfin tuna,1016.67
2022-11-15,21,ගින්නටි පරව්,Ginnati Paraw,650.0
2022-11-15,5,තලපත්,Sail fish,1842.86
2022-11-15,6,බලයා,Skipjack tuna,575.0
2022-11-15,23,හැඩැල්ලා,Indian Anchovies,1021.43
2022-11-15,25,ලින්නා,Indian Scad(L),532.14
2022-11-15,32,තිලාපියා,Tilapia (M),400.0
2022-11-15,18,ඇටවල්ලා,Kawakawa,671.43
2022-11-15,3,ගල්මාළු (ලොකු),Rock fish (L),914.29
2022-11-15,15,ඉස්සා (M),"Prawns (M) 3""",1533.33
2022-11-15,16,කොප්පරා,Marlins,2164.29
2022-11-15,22,හබරලි,Needle fish,707.14
2022-11-15,13,කටුවල්ලා,Katuwalla,300.0
2022-11-15,28,සුද්දා,Threadfin  Bream,735.71
2022-11-15,26,ලින්නා,Indian Scad(S),424.17
2022-11-15,2,පරව් (ලොකු),Trevally (L),1050.0
2022-11-15,29,සූඩයා,White Sardinella,302.5
2022-11-15,11,කුම්බලා,Indian Mackerel,539.29
2022-11-15,9,මෝරා,Sharks,766.67
2022-11-15,4,ගල්මාළු (පොඩි),Rock fish (S),706.25
2022-11-15,17,අලගොඩුවා,Frigate tuna(L),566.25
2022-11-15,19,ඇටිස්සා,Red Bream(L),975.0
2022-11-15,27,ලේන පරව්,Rainbow Runner,566.67
2022-11-15,20,බෝල්ලා,Big eye scade,571.43
2022-11-15,31,කකුළුවා(L),Sea Crabs(L),2042.86
2022-11-15,10,හුරුල්ලා,Herrings,512.5
2022-11-15,14,හාල්මැස්සා,Anchovy,339.29
2022-11-22,4,ගල්මාළු (පොඩි),Rock fish (S),770.83
2022-11-22,21,ගින්නටි පරව්,Ginnati Paraw,770.0
2022-11-22,10,හුරුල්ලා,Herrings,570.83
2022-11-22,15,ඉස්සා (M),"Prawns (M) 3""",1385.71
2022-11-22,27,ලේන පරව්,Rainbow Runner,535.71
2022-11-22,22,හබරලි,Needle fish,775.0
2022-11-22,14,හාල්මැස්සා,Anchovy,412.5
2022-11-22,12,කාරල්ලා,Pony fish,410.0
2022-11-22,24,ජීලාවා,Barracuda(L),966.67
2022-11-22,16,කොප්පරා,Marlins,2014.29
2022-11-22,17,අලගොඩුවා,Frigate tuna(L),612.5
2022-11-22,6,බලයා,Skipjack tuna,610.71
2022-11-22,5,තලපත්,Sail fish,1700.0
2022-11-22,29,සූඩයා,White Sardinella,260.0
2022-11-22,25,ලින්නා,Indian Scad(L),603.57
2022-11-22,11,කුම්බලා,Indian Mackerel,521.43
2022-11-22,9,මෝරා,Sharks,790.0
2022-11-22,13,කටුවල්ලා,Katuwalla,380.0
2022-11-22,18,ඇටවල්ලා,Kawakawa,641.67
2022-11-22,23,හැඩැල්ලා,Indian Anchovies,1091.67
2022-11-22,7,කෙළවල්ලා,Yellowfin tuna,1100.0
2022-11-22,20,බෝල්ලා,Big eye scade,590.0
2022-11-22,2,පරව් (ලොකු),Trevally (L),1133.33
2022-11-22,26,ලින්නා,Indian Scad(S),530.0
2022-11-22,28,සුද්දා,Threadfin  Bream,821.43
2022-11-22,30,දැල්ලා,Squids /Cuttle fish,1740.0
2022-11-22,19,ඇටිස්සා,Red Bream(L),1000.0
2022-11-22,3,ගල්මාළු (ලොකු),Rock fish (L),1000.0
2022-11-22,8,සාලයා (මට්ට),Sardinella,439.29
2022-11-22,31,කකුළුවා(L),Sea Crabs(L),1683.33
2022-12-01,8,සාලයා (මට්ට),Sardinella,337.5
2022-12-01,9,මෝරා,Sharks,716.67
2022-12-01,12,කාරල්ලා,Pony fish,341.67
2022-12-01,26,ලින්නා,Indian Scad(S),491.0
2022-12-01,24,ජීලාවා,Barracuda(L),875.0
2022-12-01,11,කුම්බලා,Indian Mackerel,555.0
2022-12-01,5,තලපත්,Sail fish,1550.0
2022-12-01,31,කකුළුවා(L),Sea Crabs(L),1750.0
2022-12-01,22,හබරලි,Needle fish,690.0
2022-12-01,18,ඇටවල්ලා,Kawakawa,593.75
2022-12-01,14,හාල්මැස්සා,Anchovy,325.0
2022-12-01,3,ගල්මාළු (ලොකු),Rock fish (L),860.0
2022-12-01,30,දැල්ලා,Squids /Cuttle fish,1687.5
2022-12-01,28,සුද්දා,Threadfin  Bream,660.0
2022-12-01,19,ඇටිස්සා,Red Bream(L),987.5
2022-12-01,6,බලයා,Skipjack tuna,520.83
2022-12-01,20,බෝල්ලා,Big eye scade,529.17
2022-12-01,23,හැඩැල්ලා,Indian Anchovies,1080.0
2022-12-01,16,කොප්පරා,Marlins,1716.67
2022-12-01,29,සූඩයා,White Sardinella,206.67
2022-12-01,10,හුරුල්ලා,Herrings,518.33
2022-12-01,2,පරව් (ලොකු),Trevally (L),970.0
2022-12-01,25,ලින්නා,Indian Scad(L),555.83
2022-12-01,15,ඉස්සා (M),"Prawns (M) 3""",1358.5
2022-12-01,4,ගල්මාළු (පොඩි),Rock fish (S),612.5
2022-12-01,7,කෙළවල්ලා,Yellowfin tuna,1008.33
2022-12-01,21,ගින්නටි පරව්,Ginnati Paraw,693.75
2022-12-01,27,ලේන පරව්,Rainbow Runner,495.0
2022-12-01,17,අලගොඩුවා,Frigate tuna(L),481.25
2022-12-08,25,ලින්නා,Indian Scad(L),775.0
2022-12-08,11,කුම්බලා,Indian Mackerel,653.57
2022-12-08,31,කකුළුවා(L),Sea Crabs(L),1854.14
2022-12-08,18,ඇටවල්ලා,Kawakawa,870.83
2022-12-08,17,අලගොඩුවා,Frigate tuna(L),758.33
2022-12-08,20,බෝල්ලා,Big eye scade,670.0
2022-12-08,7,කෙළවල්ලා,Yellowfin tuna,1058.33
2022-12-08,8,සාලයා (මට්ට),Sardinella,414.29
2022-12-08,32,තිලාපියා,Tilapia (M),600.0
2022-12-08,26,ලින්නා,Indian Scad(S),583.33
2022-12-08,28,සුද්දා,Threadfin  Bream,795.83
2022-12-08,16,කොප්පරා,Marlins,1778.57
2022-12-08,19,ඇටිස්සා,Red Bream(L),1130.0
2022-12-08,2,පරව් (ලොකු),Trevally (L),1166.67
2022-12-08,22,හබරලි,Needle fish,821.43
2022-12-08,12,කාරල්ලා,Pony fish,416.67
2022-12-08,4,ගල්මාළු (පොඩි),Rock fish (S),795.0
2022-12-08,10,හුරුල්ලා,Herrings,653.57
2022-12-08,23,හැඩැල්ලා,Indian Anchovies,1233.33
2022-12-08,13,කටුවල්ලා,Katuwalla,433.33
2022-12-08,21,ගින්නටි පරව්,Ginnati Paraw,900.0
2022-12-08,30,දැල්ලා,Squids /Cuttle fish,1552.14
2022-12-08,29,සූඩයා,White Sardinella,254.09
2022-12-08,6,බලයා,Skipjack tuna,671.43
2022-12-08,24,ජීලාවා,Barracuda(L),992.86
2022-12-08,3,ගල්මාළු (ලොකු),Rock fish (L),1075.0
2022-12-08,27,ලේන පරව්,Rainbow Runner,664.27
2022-12-08,9,මෝරා,Sharks,895.0
2022-12-08,14,හාල්මැස්සා,Anchovy,400.0
2022-12-08,15,ඉස්සා (M),"Prawns (M) 3""",1442.86
2022-12-08,5,තලපත්,Sail fish,1420.0
2022-12-15,3,ගල්මාළු (ලොකු),Rock fish (L),1185.71
2022-12-15,29,සූඩයා,White Sardinella,269.29
2022-12-15,2,පරව් (ලොකු),Trevally (L),1250.0
2022-12-15,22,හබරලි,Needle fish,895.86
2022-12-15,9,මෝරා,Sharks,1316.67
2022-12-15,7,කෙළවල්ලා,Yellowfin tuna,1092.86
2022-12-15,25,ලින්නා,Indian Scad(L),950.0
2022-12-15,18,ඇටවල්ලා,Kawakawa,878.57
2022-12-15,15,ඉස්සා (M),"Prawns (M) 3""",1441.67
2022-12-15,23,හැඩැල්ලා,Indian Anchovies,1260.0
2022-12-15,32,තිලාපියා,Tilapia (M),550.0
2022-12-15,12,කාරල්ලා,Pony fish,362.5
2022-12-15,4,ගල්මාළු (පොඩි),Rock fish (S),840.0
2022-12-15,10,හුරුල්ලා,Herrings,685.77
2022-12-15,28,සුද්දා,Threadfin  Bream,890.0
2022-12-15,8,සාලයා (මට්ට),Sardinella,416.43
2022-12-15,31,කකුළුවා(L),Sea Crabs(L),1766.67
2022-12-15,13,කටුවල්ලා,Katuwalla,554.17
2022-12-15,21,ගින්නටි පරව්,Ginnati Paraw,1125.0
2022-12-15,17,අලගොඩුවා,Frigate tuna(L),825.0
2022-12-15,5,තලපත්,Sail fish,1608.33
2022-12-15,26,ලින්නා,Indian Scad(S),783.33
2022-12-15,30,දැල්ලා,Squids /Cuttle fish,1658.3
2022-12-15,16,කොප්පරා,Marlins,2057.14
2022-12-15,24,ජීලාවා,Barracuda(L),1116.67
2022-12-15,27,ලේන පරව්,Rainbow Runner,735.77
2022-12-15,20,බෝල්ලා,Big eye scade,750.0
2022-12-15,19,ඇටිස්සා,Red Bream(L),1160.0
2022-12-15,6,බලයා,Skipjack tuna,783.33
2022-12-15,14,හාල්මැස්සා,Anchovy,500.0
2022-12-15,11,කුම්බලා,Indian Mackerel,750.0
2022-12-22,13,කටුවල්ලා,Katuwalla,500.0
2022-12-22,7,කෙළවල්ලා,Yellowfin tuna,1414.29
2022-12-22,14,හාල්මැස්සා,Anchovy,501.0
2022-12-22,18,ඇටවල්ලා,Kawakawa,966.67
2022-12-22,3,ගල්මාළු (ලොකු),Rock fish (L),1500.0
2022-12-22,25,ලින්නා,Indian Scad(L),842.86
2022-12-22,24,ජීලාවා,Barracuda(L),1300.0
2022-12-22,11,කුම්බලා,Indian Mackerel,800.0
2022-12-22,12,කාරල්ලා,Pony fish,420.0
2022-12-22,15,ඉස්සා (M),"Prawns (M) 3""",1480.0
2022-12-22,4,ගල්මාළු (පොඩි),Rock fish (S),1080.0
2022-12-22,20,බෝල්ලා,Big eye scade,771.43
2022-12-22,17,අලගොඩුවා,Frigate tuna(L),800.0
2022-12-22,9,මෝරා,Sharks,1110.0
2022-12-22,16,කොප්පරා,Marlins,2242.86
2022-12-22,2,පරව් (ලොකු),Trevally (L),1360.0
2022-12-22,5,තලපත්,Sail fish,1792.86
2022-12-22,19,ඇටිස්සා,Red Bream(L),1475.0
2022-12-22,29,සූඩයා,White Sardinella,304.29
2022-12-22,28,සුද්දා,Threadfin  Bream,1000.0
2022-12-22,21,ගින්නටි පරව්,Ginnati Paraw,1075.0
2022-12-22,8,සාලයා (මට්ට),Sardinella,535.71
2022-12-22,30,දැල්ලා,Squids /Cuttle fish,1572.86
2022-12-22,10,හුරුල්ලා,Herrings,721.43
2022-12-22,6,බලයා,Skipjack tuna,825.0
2022-12-22,27,ලේන පරව්,Rainbow Runner,735.71
2022-12-22,26,ලින්නා,Indian Scad(S),740.0
2022-12-22,23,හැඩැල්ලා,Indian Anchovies,1542.86
2022-12-22,32,තිලාපියා,Tilapia (M),600.0
2022-12-22,22,හබරලි,Needle fish,890.0
2022-12-22,31,කකුළුවා(L),Sea Crabs(L),2450.0
2023-01-01,12,කාරල්ලා,Pony fish,300.0
2023-01-01,7,කෙළවල්ලා,Yellowfin tuna,1100.0
2023-01-01,26,ලින්නා,Indian Scad(S),620.0
2023-01-01,6,බලයා,Skipjack tuna,712.5
2023-01-01,13,කටුවල්ලා,Katuwalla,562.5
2023-01-01,4,ගල්මාළු (පොඩි),Rock fish (S),825.0
2023-01-01,17,අලගොඩුවා,Frigate tuna(L),762.5
2023-01-01,3,ගල්මාළු (ලොකු),Rock fish (L),1300.0
2023-01-01,22,හබරලි,Needle fish,804.17
2023-01-01,29,සූඩයා,White Sardinella,235.0
2023-01-01,2,පරව් (ලොකු),Trevally (L),1250.0
2023-01-01,31,කකුළුවා(L),Sea Crabs(L),1975.0
2023-01-01,14,හාල්මැස්සා,Anchovy,353.75
2023-01-01,5,තලපත්,Sail fish,1533.33
2023-01-01,19,ඇටිස්සා,Red Bream(L),1090.0
2023-01-01,21,ගින්නටි පරව්,Ginnati Paraw,775.0
2023-01-01,9,මෝරා,Sharks,875.0
2023-01-01,18,ඇටවල්ලා,Kawakawa,725.0
2023-01-01,8,සාලයා (මට්ට),Sardinella,403.0
2023-01-01,15,ඉස්සා (M),"Prawns (M) 3""",1590.0
2023-01-01,23,හැඩැල්ලා,Indian Anchovies,1250.0
2023-01-01,11,කුම්බලා,Indian Mackerel,650.0
2023-01-01,16,කොප්පරා,Marlins,2033.33
2023-01-01,25,ලින්නා,Indian Scad(L),715.0
2023-01-01,24,ජීලාවා,Barracuda(L),1025.0
2023-01-01,10,හුරුල්ලා,Herrings,643.33
2023-01-01,28,සුද්දා,Threadfin  Bream,700.0
2023-01-01,20,බෝල්ලා,Big eye scade,605.0
2023-01-01,30,දැල්ලා,Squids /Cuttle fish,1450.0
2023-01-01,27,ලේන පරව්,Rainbow Runner,690.0
2023-01-08,12,කාරල්ලා,Pony fish,380.0
2023-01-08,22,හබරලි,Needle fish,821.43
2023-01-08,28,සුද්දා,Threadfin  Bream,1033.33
2023-01-08,11,කුම්බලා,Indian Mackerel,837.5
2023-01-08,27,ලේන පරව්,Rainbow Runner,821.43
2023-01-08,14,හාල්මැස්සා,Anchovy,478.57
2023-01-08,13,කටුවල්ලා,Katuwalla,533.33
2023-01-08,21,ගින්නටි පරව්,Ginnati Paraw,1125.0
2023-01-08,25,ලින්නා,Indian Scad(L),846.43
2023-01-08,29,සූඩයා,White Sardinella,312.86
2023-01-08,24,ජීලාවා,Barracuda(L),1133.33
2023-01-08,18,ඇටවල්ලා,Kawakawa,891.67
2023-01-08,15,ඉස්සා (M),"Prawns (M) 3""",1510.71
2023-01-08,9,මෝරා,Sharks,1000.0
2023-01-08,2,පරව් (ලොකු),Trevally (L),1400.0
2023-01-08,4,ගල්මාළු (පොඩි),Rock fish (S),1116.67
2023-01-08,23,හැඩැල්ලා,Indian Anchovies,1430.0
2023-01-08,20,බෝල්ලා,Big eye scade,796.43
2023-01-08,26,ලින්නා,Indian Scad(S),700.0
2023-01-08,5,තලපත්,Sail fish,1628.57
2023-01-08,8,සාලයා (මට්ට),Sardinella,460.71
2023-01-08,16,කොප්පරා,Marlins,2071.43
2023-01-08,3,ගල්මාළු (ලොකු),Rock fish (L),1300.0
2023-01-08,7,කෙළවල්ලා,Yellowfin tuna,1325.0
2023-01-08,6,බලයා,Skipjack tuna,771.43
2023-01-08,19,ඇටිස්සා,Red Bream(L),1380.0
2023-01-08,30,දැල්ලා,Squids /Cuttle fish,1414.29
2023-01-08,10,හුරුල්ලා,Herrings,800.0
2023-01-08,31,කකුළුවා(L),Sea Crabs(L),2057.14
2023-01-08,17,අලගොඩුවා,Frigate tuna(L),737.5
2023-01-15,27,ලේන පරව්,Rainbow Runner,735.71
2023-01-15,32,තිලාපියා,Tilapia (M),400.0
2023-01-15,28,සුද්දා,Threadfin  Bream,983.33
2023-01-15,17,අලගොඩුවා,Frigate tuna(L),637.5
2023-01-15,8,සාලයා (මට්ට),Sardinella,383.33
2023-01-15,25,ලින්නා,Indian Scad(L),750.0
2023-01-15,2,පරව් (ලොකු),Trevally (L),1071.43
2023-01-15,26,ලින්නා,Indian Scad(S),640.0
2023-01-15,23,හැඩැල්ලා,Indian Anchovies,1320.0
2023-01-15,16,කොප්පරා,Marlins,1771.43
2023-01-15,12,කාරල්ලා,Pony fish,380.0
2023-01-15,3,ගල්මාළු (ලොකු),Rock fish (L),1064.29
2023-01-15,21,ගින්නටි පරව්,Ginnati Paraw,910.0
2023-01-15,9,මෝරා,Sharks,1007.14
2023-01-15,11,කුම්බලා,Indian Mackerel,757.14
2023-01-15,18,ඇටවල්ලා,Kawakawa,778.57
2023-01-15,22,හබරලි,Needle fish,835.71
2023-01-15,20,බෝල්ලා,Big eye scade,735.71
2023-01-15,14,හාල්මැස්සා,Anchovy,480.0
2023-01-15,10,හුරුල්ලා,Herrings,735.71
2023-01-15,15,ඉස්සා (M),"Prawns (M) 3""",1471.43
2023-01-15,29,සූඩයා,White Sardinella,250.0
2023-01-15,30,දැල්ලා,Squids /Cuttle fish,1414.29
2023-01-15,31,කකුළුවා(L),Sea Crabs(L),2150.0
2023-01-15,5,තලපත්,Sail fish,1528.57
2023-01-15,24,ජීලාවා,Barracuda(L),1050.0
2023-01-15,7,කෙළවල්ලා,Yellowfin tuna,1033.33
2023-01-15,19,ඇටිස්සා,Red Bream(L),1128.57
2023-01-15,13,කටුවල්ලා,Katuwalla,412.5
2023-01-15,6,බලයා,Skipjack tuna,632.14
2023-01-15,4,ගල්මාළු (පොඩි),Rock fish (S),832.14
2023-01-22,18,ඇටවල්ලා,Kawakawa,945.0
2023-01-22,16,කොප්පරා,Marlins,1721.43
2023-01-22,4,ගල්මාළු (පොඩි),Rock fish (S),960.0
2023-01-22,20,බෝල්ලා,Big eye scade,960.0
2023-01-22,30,දැල්ලා,Squids /Cuttle fish,1454.14
2023-01-22,5,තලපත්,Sail fish,1492.86
2023-01-22,19,ඇටිස්සා,Red Bream(L),1314.29
2023-01-22,3,ගල්මාළු (ලොකු),Rock fish (L),1314.29
2023-01-22,23,හැඩැල්ලා,Indian Anchovies,1442.86
2023-01-22,8,සාලයා (මට්ට),Sardinella,392.86
2023-01-22,29,සූඩයා,White Sardinella,305.0
2023-01-22,9,මෝරා,Sharks,1040.0
2023-01-22,13,කටුවල්ලා,Katuwalla,475.0
2023-01-22,7,කෙළවල්ලා,Yellowfin tuna,1214.29
2023-01-22,2,පරව් (ලොකු),Trevally (L),1183.33
2023-01-22,28,සුද්දා,Threadfin  Bream,1116.62
2023-01-22,14,හාල්මැස්සා,Anchovy,464.29
2023-01-22,21,ගින්නටි පරව්,Ginnati Paraw,1066.62
2023-01-22,27,ලේන පරව්,Rainbow Runner,715.0
2023-01-22,22,හබරලි,Needle fish,964.29
2023-01-22,17,අලගොඩුවා,Frigate tuna(L),745.0
2023-01-22,25,ලින්නා,Indian Scad(L),747.14
2023-01-22,26,ලින්නා,Indian Scad(S),650.0
2023-01-22,10,හුරුල්ලා,Herrings,804.17
2023-01-22,32,තිලාපියා,Tilapia (M),450.0
2023-01-22,12,කාරල්ලා,Pony fish,342.86
2023-01-22,11,කුම්බලා,Indian Mackerel,878.57
2023-01-22,15,ඉස්සා (M),"Prawns (M) 3""",1435.71
2023-01-22,6,බලයා,Skipjack tuna,621.43
2023-01-22,31,කකුළුවා(L),Sea Crabs(L),2060.0
2023-01-22,24,ජීලාවා,Barracuda(L),1283.33
2023-02-01,17,අලගොඩුවා,Frigate tuna(L),887.5
2023-02-01,19,ඇටිස්සා,Red Bream(L),1375.0
2023-02-01,3,ගල්මාළු (ලොකු),Rock fish (L),1800.0
2023-02-01,27,ලේන පරව්,Rainbow Runner,783.33
2023-02-01,29,සූඩයා,White Sardinella,325.83
2023-02-01,13,කටුවල්ලා,Katuwalla,533.33
2023-02-01,26,ලින්නා,Indian Scad(S),806.25
2023-02-01,20,බෝල්ලා,Big eye scade,937.5
2023-02-01,4,ගල්මාළු (පොඩි),Rock fish (S),1116.67
2023-02-01,14,හාල්මැස්සා,Anchovy,525.0
2023-02-01,2,පරව් (ලොකු),Trevally (L),1250.0
2023-02-01,23,හැඩැල්ලා,Indian Anchovies,1466.67
2023-02-01,21,ගින්නටි පරව්,Ginnati Paraw,1333.33
2023-02-01,22,හබරලි,Needle fish,1020.0
2023-02-01,10,හුරුල්ලා,Herrings,729.12
2023-02-01,9,මෝරා,Sharks,1020.0
2023-02-01,18,ඇටවල්ලා,Kawakawa,1020.0
2023-02-01,15,ඉස්සා (M),"Prawns (M) 3""",1545.83
2023-02-01,31,කකුළුවා(L),Sea Crabs(L),2175.0
2023-02-01,5,තලපත්,Sail fish,1466.67
2023-02-01,16,කොප්පරා,Marlins,1700.0
2023-02-01,30,දැල්ලා,Squids /Cuttle fish,1750.0
2023-02-01,8,සාලයා (මට්ට),Sardinella,422.5
2023-02-01,24,ජීලාවා,Barracuda(L),1266.5
2023-02-01,28,සුද්දා,Threadfin  Bream,1260.0
2023-02-01,7,කෙළවල්ලා,Yellowfin tuna,1216.67
2023-02-01,12,කාරල්ලා,Pony fish,308.33
2023-02-01,11,කුම්බලා,Indian Mackerel,925.0
2023-02-01,25,ලින්නා,Indian Scad(L),856.25
2023-02-01,6,බලයා,Skipjack tuna,637.5
2023-02-08,6,බලයා,Skipjack tuna,721.43
2023-02-08,16,කොප්පරා,Marlins,1871.43
2023-02-08,30,දැල්ලා,Squids /Cuttle fish,1600.0
2023-02-08,21,ගින්නටි පරව්,Ginnati Paraw,1116.67
2023-02-08,22,හබරලි,Needle fish,971.43
2023-02-08,25,ලින්නා,Indian Scad(L),700.0
2023-02-08,31,කකුළුවා(L),Sea Crabs(L),2214.29
2023-02-08,7,කෙළවල්ලා,Yellowfin tuna,1178.57
2023-02-08,11,කුම්බලා,Indian Mackerel,807.14
